rcept_no,corp_cls,corp_code,corp_name,nmpr,jan_avrg_mendng_am,mendng_totamt,rm,stlm_dt
20250317000864,Y,00108913,대교,7,"107,000,000","747,000,000",-,2024-12-31
20250321001899,Y,00116824,동아쏘시오홀딩스,6,"238,000,000","1,429,000,000",-,2024-12-31
20250321001967,Y,00956930,동아에스티,7,"257,000,000","1,796,000,000",-,2024-12-31
20250321001604,Y,00635134,CJ제일제당,6,"2,495,000,000","15,803,000,000",-,2024-12-31
20250318001380,Y,00855093,선진,7,"159,028,000","1,113,197,000",-,2024-12-31
20250319000739,Y,00896285,삼양사,9,"847,000,000","7,623,000,000",-,2024-12-31
20250314000817,Y,01167056,샘표식품,5,"305,733,000","1,528,666,000",-,2024-12-31
20250320000868,Y,01205329,크라운제과,3,"55,137,000","165,410,000",-,2024-12-31
20250318001260,Y,01238169,오리온,5,"812,000,000","4,090,000,000",-,2024-12-31
20250617000244,Y,01258507,롯데웰푸드,9,"612,000,000","5,511,000,000",-,2024-12-31
20250318000908,Y,00101488,경동나비엔,10,"140,000,000","1,403,000,000",-,2024-12-31
20250318000968,Y,00107066,남광토건,5,"125,000,000","627,000,000",-,2024-12-31
20250318001233,Y,00112651,대창,4,"419,000,000","1,674,000,000",-,2024-12-31
20250318001125,Y,00118026,동원산업,7,"393,000,000","2,983,000,000",-,2024-12-31
20250318001002,Y,00123541,보해양조,5,"105,756,400","528,782,000",-,2024-12-31
20250318000826,Y,00125521,에스엘,7,"378,000,000","2,649,000,000",-,2024-12-31
20250318001277,Y,00131832,SK디스커버리,7,"571,000,000","3,997,000,000",-,2024-12-31
20250318000868,Y,00132637,동원시스템즈,4,"220,028,520","880,114,080",-,2024-12-31
20250311001178,Y,00145190,유화증권,7,"74,686,820","522,807,740",-,2024-12-31
20250311001303,Y,00103626,한솔피엔에스,9,"127,000,000","1,141,000,000",-,2024-12-31
20250320000537,Y,00104722,국제약품,7,"194,000,000","1,357,000,000",-,2024-12-31
20250318000930,Y,00146232,일성건설,5,"136,000,000","681,000,000",-,2024-12-31
20250318000381,Y,00148896,OCI홀딩스,6,"4,551,724,000","27,310,342,000","1개월 이상 급여 지급된 이사, 감사 전원 (주1)",2024-12-31
20250318001178,Y,00156488,휴스틸,8,"211,000,000","1,689,000,000",-,2024-12-31
20250318001001,Y,00159500,한국종합기술,8,"84,134,000","673,070,000",-,2024-12-31
20250318000944,Y,00160047,한국앤컴퍼니,7,"851,000,000","5,959,000,000",-,2024-12-31
20250318000926,Y,00160302,코스모화학,8,"128,000,000","901,000,000",-,2024-12-31
20250318001281,Y,00161426,한미사이언스,10,"282,000,000","2,820,000,000",-,2024-12-31
20250318001122,Y,00163761,한창제지,4,"267,000,000","1,066,000,000",-,2024-12-31
20250318001151,Y,00164636,HDC,5,"483,000,000","2,415,000,000",-,2024-12-31
20250318000828,Y,00164645,HMM,6,"231,843,000","1,391,060,000","사내이사 2명
사외이사 4명",2024-12-31
20240613000239,Y,00106614,기신정기,3,"145,193,000","435,579,000","등기이사(비상근) 2명,
감사(비상근) 1명 제외",2024-03-31
20250327001019,Y,00557933,진도,4,"130,760,000","523,040,000",-,2024-12-31
20250319000644,Y,00122551,백산,5,"253,000,000","1,267,000,000",-,2024-12-31
20250311001053,Y,00140946,한솔로지스틱스,7,"405,000,000","1,582,000,000",-,2024-12-31
20250328001676,Y,00141477,영흥,7,"77,000,000","464,000,000",-,2024-12-31
20250318000353,Y,00534598,한컴라이프케어,10,"118,000,000","1,181,000,000",-,2024-12-31
20250314001432,Y,01060744,한솔제지,9,"566,000,000","5,095,000,000",-,2024-12-31
20250318000877,Y,00123718,부광약품,7,"77,259,069","540,813,483",-,2024-12-31
20250319000845,Y,00126414,삼성제약,8,"499,000,000","3,996,000,000",-,2024-12-31
20250318001288,Y,00129679,녹십자,7,"354,000,000","2,478,000,000",-,2024-12-31
20250321000584,Y,00135050,팜젠사이언스,9,"264,777,000","2,383,000,000",-,2024-12-31
20250320000996,Y,00137359,신풍제약,6,"79,212,000","475,276,000",-,2024-12-31
20250320001017,Y,00141149,영진약품,4,"174,000,000","695,000,000",-,2024-12-31
20250319000817,Y,00144818,유유제약,5,"519,000,000","2,594,000,000",-,2024-12-31
20250318001009,Y,00146083,일동홀딩스,8,"323,344,000","2,586,749,000",-,2024-12-31
20250318001192,Y,00149947,JW중외제약,7,"212,000,000","1,486,000,000",-,2024-12-31
20250728000359,Y,00158963,유나이티드,8,"504,000,000","4,030,000,000",-,2024-12-31
20250312000222,Y,00161046,한독,8,"244,889,000","1,959,111,000",-,2024-12-31
20250731000398,Y,00111111,대양금속,7,"79,220,000","554,537,000",(주1),2024-12-31
20250318000857,Y,00167192,넥센,6,"243,060,000","1,458,360,000",-,2024-12-31
20250318001449,Y,00173874,넥센타이어,7,"353,000,000","2,472,000,000",-,2024-12-31
20250318001360,Y,00178754,동아지질,7,"75,000,000","526,000,000",-,2024-12-31
20250318001056,Y,00233653,한국토지신탁,7,"768,000,000","5,377,000,000",-,2024-12-31
20250318000887,Y,00241005,코오롱ENP,5,"350,000,000","1,750,000,000",-,2024-12-31
20250318000816,Y,00357935,HDC현대EP,6,"252,000,000","1,511,000,000",-,2024-12-31
20250325000220,Y,00365387,AJ네트웍스,6,"338,000,000","2,026,000,000",-,2024-12-31
20250318001456,Y,00759513,LX하우시스,7,"303,000,000","2,123,000,000",-,2024-12-31
20250319000318,Y,00795135,코오롱인더,10,"209,638,000","2,096,377,000",-,2024-12-31
20250318001095,Y,00854997,에스디바이오센서,7,"245,000,000","1,718,000,000",-,2024-12-31
20250311001184,Y,00157399,한솔테크닉스,7,"292,000,000","2,041,000,000",-,2024-12-31
20250318000750,Y,00162586,한올바이오파마,7,"166,584,000","1,166,087,000",-,2024-12-31
20250219001662,Y,00164706,현대약품,5,"107,000,000","537,000,000",-,2024-11-30
20250313001126,Y,00166573,환인제약,5,"304,000,000","1,520,000,000",-,2024-12-31
20250318001206,Y,00828497,한미약품,10,"193,000,000","1,935,000,000",-,2024-12-31
20250321001919,Y,00585219,세원이앤씨,4,"66,000,000","262,000,000",-,2024-12-31
20250318001355,Y,00937324,한국타이어앤테크놀로지,10,"443,000,000","4,428,000,000",-,2024-12-31
20250318000745,Y,01108099,현대코퍼레이션홀딩스,6,"283,000,000","1,698,000,000",-,2024-12-31
20250318000895,Y,01310269,HDC현대산업개발,6,"262,000,000","1,789,000,000","퇴직, 신규이사 포함",2024-12-31
20250318001337,Y,01712485,코오롱모빌리티그룹,6,"428,000,000","2,566,000,000",-,2024-12-31
20250324000486,Y,00111847,대원강업,10,"158,000,000","1,374,000,000",-,2024-12-31
20250326001145,Y,00121969,에쓰씨엔지니어링,6,"129,000,000","771,000,000",-,2024-12-31
20250325000403,Y,00992871,종근당,8,"205,000,000","1,639,000,000","구자민 사내이사 임기만료
이동하 사내이사 신규선임",2024-12-31
20250318001280,Y,01168383,일동제약,8,"211,000,000","1,691,000,000",-,2024-12-31
20250317000569,Y,00148832,제주은행,7,"135,000,000","944,000,000",-,2024-12-31
20250319001050,Y,00115977,아이에스동서,11,"164,000,000","1,804,000,000",-,2024-12-31
20250319000643,Y,00117300,TCC스틸,5,"442,000,000","2,211,000,000",-,2024-12-31
20250319000526,Y,00140131,키다리스튜디오,6,"132,334,000","794,006,000",-,2024-12-31
20250319000641,Y,00219574,코스맥스비티아이,5,"357,944,000","1,789,720,000",-,2024-12-31
20250319000632,Y,00450010,씨티알모빌리티,6,"157,000,000","1,096,000,000",-,2024-12-31
20250319000838,Y,00589127,KEC,4,"94,635,000","378,538,000",-,2024-12-31
20250416000526,Y,01009789,코스맥스,5,"602,584,000","3,012,921,000",-,2024-12-31
20250318001214,Y,01412725,두산퓨얼셀,8,"104,000,000","834,000,000",-,2024-12-31
20250317000838,Y,01722437,한화갤러리아,5,"240,000,000","1,198,000,000",-,2024-12-31
20250314001606,Y,00936787,애경케미칼,8,"159,000,000","1,269,000,000",주,2024-12-31
20250319000924,Y,01412822,솔루스첨단소재,9,"71,000,000","639,000,000",-,2024-12-31
20250320000849,Y,00113492,깨끗한나라,5,"162,000,000","811,000,000",-,2024-12-31
20250320001058,Y,00122481,태경비케이,5,"68,826,000","344,128,000",-,2024-12-31
20250327001173,Y,00146454,일양약품,6,"139,000,000","838,000,000",-,2024-12-31
20250321001961,Y,00162072,한신기계공업,4,"320,000,000","1,282,000,000",-,2024-12-31
20250317000929,Y,00413046,셀트리온,12,"940,000,000","11,282,000,000",-,2024-12-31
20250321001830,Y,00134176,세우글로벌,3,"114,722,000","344,167,000",-,2024-12-31
20250320000941,Y,00126937,삼양홀딩스,7,"737,000,000","5,159,000,000",-,2024-12-31
20250320001156,Y,00131197,서원,4,"224,000,000","897,000,000",-,2024-12-31
20250401003228,Y,00141307,영풍,5,"105,305,000","526,524,000",-,2024-12-31
20250320000921,Y,00157991,한국석유공업,5,"494,213,600","2,471,068,000",-,2024-12-31
20250320000396,Y,00163673,한진중공업홀딩스,5,"241,290,000","1,206,450,000",-,2024-12-31
20250415000021,Y,00171265,파라다이스,5,"218,000,000","1,091,000,000",-,2024-12-31
20250320001481,Y,00174527,HS화성,6,"187,000,000","1,122,000,000",-,2024-12-31
20250320001749,Y,00203315,콘텐트리중앙,5,"135,000,000","676,000,000",-,2024-12-31
20250313001287,Y,00126779,삼아알미늄,10,"132,740,000","663,699,000",-,2024-12-31
20250326000254,Y,00138516,아남전자,5,"94,000,000","470,000,000",-,2024-12-31
20250313001177,Y,00191472,KPX케미칼,8,"213,588,000","1,708,705,000",-,2024-12-31
20250306000628,Y,00104856,삼성증권,6,"468,000,000","3,278,000,000",-,2024-12-31
20250318001384,Y,00105961,LG이노텍,6,"334,000,000","2,001,000,000",-,2024-12-31
20250331004004,Y,00126256,삼성생명,7,"553,000,000","3,873,000,000","홍원학 이사 선임 ('24.03.21)
김우석 이사 선임 ('24.03.21)
이주경 이사 선임 ('24.03.21)
임채민 이사 선임 ('24.03.21)
전영묵 이사 사임 ('24.03.21)
강윤구 이사 사임 ('24.03.21)
김우석 이사 사임 ('24.11.28)",2024-12-31
20250319000397,Y,00126478,삼성중공업,7,"650,000,000","4,549,000,000",-,2024-12-31
20250312001128,Y,00136378,신세계,10,"610,000,000","6,102,000,000",-,2024-12-31
20250320001241,Y,00137997,현대차증권,5,"398,000,000","1,990,000,000",-,2024-12-31
20250312000984,Y,00158501,에스원,9,"361,000,000","3,249,000,000",-,2024-12-31
20250312000803,Y,00166519,화천기공,8,"517,834,000","4,142,674,000",-,2024-12-31
20250312000641,Y,00508274,일진다이아,5,"127,333,000","636,668,000",-,2024-12-31
20250317000785,Y,00296290,키움증권,7,"516,397,648","3,614,783,533",-,2024-12-31
20240912000298,Y,01436558,신한서부티엔디리츠,5,"840,000","4,200,000",대표이사 및 기타비상무이사 무보수,2024-06-30
20250312000416,Y,01436558,신한서부티엔디리츠,5,"840,000","4,200,000",대표이사 및 기타비상무이사 무보수,2024-12-31
20250515002790,Y,00103006,고려제강,10,"146,000,000","1,457,000,000",-,2024-12-31
20250320001444,Y,00103176,흥국화재,7,"137,754,000","898,786,000",-,2024-12-31
20250321001236,Y,00113614,대현,6,"458,000,000","2,749,000,000",-,2024-12-31
20250312001059,Y,00525934,LX세미콘,6,"289,000,000","1,731,000,000",-,2024-12-31
20250320001727,Y,00146861,자화전자,5,"341,028,000","1,705,140,000",-,2024-12-31
20250320000653,Y,00210856,코아스,6,"131,000,000","784,000,000",-,2024-12-31
20250320000597,Y,00361488,텔코웨어,4,"392,800,000","1,571,200,000",-,2024-12-31
20250320001127,Y,00372882,KTcs,7,"129,000,000","904,000,000",-,2024-12-31
20250320001745,Y,00628189,웅진씽크빅,6,"109,000,000","656,000,000",-,2024-12-31
20250425000879,Y,00838500,엘브이엠씨,8,"127,770,827","1,022,166,612",-,2024-12-31
20250328002312,Y,00852087,시디즈,7,"171,777,000","858,885,000",-,2024-12-31
20250320001576,Y,01210677,씨케이솔루션,7,"199,000,000","1,392,000,000",-,2024-12-31
20250320001392,Y,01497869,티와이홀딩스,9,"435,000,000","3,344,000,000",사외이사3인 감사위원회 위원 겸직,2024-12-31
20250325000803,Y,00103592,광동제약,6,"264,000,000","1,581,000,000",-,2024-12-31
20250313001006,Y,00117188,효성,8,"4,503,000,000","38,276,000,000",-,2024-12-31
20250313000247,Y,00117601,유안타증권,6,"436,000,000","2,614,000,000",-,2024-12-31
20250404003738,Y,00118044,동원수산,6,"157,162,000","942,970,000",-,2024-12-31
20250321001723,Y,00131939,선도전기,6,"86,000,000","442,000,000",-,2024-12-31
20250320001261,Y,00146296,일신석재,5,"70,304,639","351,523,197","사외이사1인

감사1인은

무보수로 운영중임",2024-12-31
20250320000304,Y,00159573,한국주철관공업,8,"186,923,000","1,495,389,000",-,2024-12-31
20250320000724,Y,00162063,한신공영,6,"256,000,000","1,536,000,000",-,2024-12-31
20250314001195,Y,00129642,상신브레이크,6,"250,000,000","1,750,000,000",-,2024-12-31
20250320000149,Y,00137368,신풍,4,"198,000,000","790,000,000",-,2024-12-31
20250314001659,Y,00120526,롯데쇼핑,9,"495,000,000","4,419,000,000",-,2024-12-31
20250321001499,Y,00125743,현대비앤지스틸,7,"532,000,000","3,721,000,000",-,2024-12-31
20250703000161,Y,00130684,서울도시가스,7,"596,000,000","4,173,000,000",-,2024-12-31
20250314001261,Y,00155212,포스코DX,8,"355,000,000","1,543,000,000",-,2024-12-31
20250318001131,Y,00164830,HD한국조선해양,5,"498,812,000","2,494,060,000",-,2024-12-31
20250321000868,Y,00305668,새론오토모티브,5,"132,713,000","663,563,000",-,2024-12-31
20250318001119,Y,00458234,아시아나IDT,5,"231,792,000","1,158,961,000",-,2024-12-31
20250320001015,Y,00520887,비상교육,5,"225,000,000","1,127,000,000",-,2024-12-31
20250320001670,Y,00633835,HJ중공업,6,"147,000,000","1,033,000,000",-,2024-12-31
20250318000733,Y,01263022,BGF리테일,7,"425,000,000","2,972,000,000",-,2024-12-31
20250318001407,Y,00219097,BGF,5,"339,000,000","1,696,000,000",-,2024-12-31
20250318000739,Y,00119195,동화약품,7,"163,000,000","1,306,000,000",-,2024-12-31
20250320001637,Y,01159233,솔루엠,6,"499,000,000","2,999,000,000",-,2024-12-31
20250407003073,Y,00125974,삼부토건,5,"108,703,400","543,517,000",-,2024-12-31
20250703000352,Y,00141875,사조오양,8,"32,000,000","193,000,000",-,2024-12-31
20250317000812,Y,01867758,한화비전,4,"21,000,000","84,000,000",-,2024-12-31
20250319000687,Y,00169048,HLB글로벌,9,"80,222,000","722,000,000",-,2024-12-31
20250320001114,Y,00113544,대한화섬,7,"59,000,000","413,000,000",-,2024-12-31
20250312000903,Y,00124799,사조산업,8,"87,000,000","693,000,000",-,2024-12-31
20250604000001,Y,00126089,DH오토넥스,4,"81,186,000","324,747,000",-,2024-12-31
20250403001277,Y,00153393,태광산업,7,"195,000,000","1,241,000,000",-,2024-12-31
20250312000987,Y,01325979,세아제강,7,"467,000,000","3,271,000,000",-,2024-12-31
20250328001583,Y,00366438,산일전기,6,"162,000,000","970,000,000",-,2024-12-31
20250321001259,Y,00911955,잇츠한불,9,"84,000,000","755,000,000",-,2024-12-31
20250318001328,Y,00138190,GS글로벌,8,"257,000,000","2,059,000,000",-,2024-12-31
20250311000974,Y,00148276,제일기획,6,"846,000,000","5,076,000,000",-,2024-12-31
20250320001282,Y,00106881,인디에프,4,"186,000,000","744,000,000",-,2024-12-31
20250317001024,Y,00162461,한화솔루션,11,"445,000,000","4,891,000,000",-,2024-12-31
20250318000466,Y,01649204,달바글로벌,9,"357,000,000","3,213,000,000",-,2024-12-31
20250711000353,Y,00428729,대호에이엘,10,"61,663,000","616,625,000",-,2024-12-31
20250320001383,Y,00109189,대덕,5,"363,000,000","1,814,000,000",-,2024-12-31
20250320001650,Y,00159810,카프로,7,"45,894,000","321,260,000",-,2024-12-31
20250320001632,Y,00360142,아이마켓코리아,6,"327,000,000","1,962,000,000",-,2024-12-31
20250317000605,Y,00115694,DB증권,5,"225,000,000","1,239,000,000",-,2024-12-31
20250318000528,Y,00138242,KG모빌리티,10,"54,000,000","541,000,000",-,2024-12-31
20250312000906,Y,00105873,LG디스플레이,7,"352,000,000","2,470,000,000",-,2024-12-31
20250313000158,Y,00106623,현대위아,7,"676,000,000","4,729,000,000",-,2024-12-31
20250331000321,Y,00117267,동양생명,8,"324,000,000","2,589,000,000",　-,2024-12-31
20250318001067,Y,00309503,한국항공우주,6,"197,000,000","1,180,000,000",-,2024-12-31
20250321001765,Y,00135111,수산세보틱스,7,"133,954,000","937,676,000",-,2024-12-31
20250318000862,Y,00631518,SK이노베이션,9,"516,000,000","4,130,000,000",-,2024-12-31
20250407004316,Y,01035289,스타에스엠리츠,5,"141,421,000","707,105,000",-,2024-12-31
20250321001881,Y,00119140,핸즈코퍼레이션,10,"140,000,000","1,401,000,000",-,2024-12-31
20250226005968,Y,00151298,DSR제강,8,"379,762,000","3,038,093,000",-,2024-12-31
20250318001445,Y,01261893,케이씨텍,9,"380,872,000","3,427,847,000",-,2024-12-31
20240620000211,Y,00141626,오리엔트바이오,5,"145,000,000","723,000,000",-,2024-03-31
20250314001404,Y,00173102,모나리자,7,"35,653,256","249,572,795",-,2024-12-31
20250317000867,Y,01386916,SK아이이테크놀로지,6,"306,000,000","1,838,000,000",-,2024-12-31
20250321001276,Y,00109514,티웨이홀딩스,6,"239,000,000","644,000,000",-,2024-12-31
20250312000859,Y,00124726,빙그레,7,"670,305,000","4,692,137,000",-,2024-12-31
20240612000337,Y,00136721,신영증권,5,"588,000,000","2,942,000,000",-,2024-03-31
20250321001837,Y,00195229,미스토홀딩스,8,"800,000,000","6,404,000,000",-,2024-12-31
20250515001393,Y,00679314,동성케미컬,7,"571,000,000","3,999,000,000",-,2024-12-31
20250414002678,Y,00146214,일성아이에스,8,"177,693,000","1,421,548,000",-,2024-12-31
20250314001304,Y,01760738,OCI,5,"445,000,000","2,224,000,000",-,2024-12-31
20250318000934,Y,00728638,한세실업,6,"261,588,000","1,569,525,000",-,2024-12-31
20250321001966,Y,00162416,한양증권,4,"365,000,000","1,461,000,000",-,2024-12-31
20240618000424,Y,00157104,대동전자,5,"158,400,000","792,000,000",-,2024-03-31
20250320000574,Y,00968607,더본코리아,7,"276,000,000","1,646,000,000",2024.04 사외이사 3인 선임,2024-12-31
20250321001231,Y,00671376,티웨이항공,7,"304,000,000","2,131,000,000",-,2024-12-31
20250321001886,Y,00122825,인스코비,8,"185,402,000","783,012,000",-,2024-12-31
20250320001046,Y,01428203,케이씨씨글라스,5,"837,000,000","4,187,000,000",-,2024-12-31
20250331003702,Y,00113058,한화생명,10,"302,000,000","3,025,000,000",-,2024-12-31
20250314001773,Y,00339391,한화시스템,5,"717,000,000","3,583,000,000",-,2024-12-31
20250331004208,Y,00983271,NHN,6,"208,765,000","1,252,588,000",-,2024-12-31
20250325000721,Y,00148540,CJ,7,"1,280,000,000","8,961,000,000",-,2024-12-31
20250314001189,Y,00101044,에이프로젠바이오로직스,5,"143,880,000","719,400,000",-,2024-12-31
20250321001357,Y,00127042,삼양통상,6,"226,000,000","1,358,000,000",-,2024-12-31
20250319001103,Y,00186559,아이티센씨티에스,5,"64,082,000","324,008,000",집행임원 포함,2024-12-31
20250317000314,Y,00166227,화승인더스트리,7,"213,000,000","1,494,000,000",-,2024-12-31
20250321001712,Y,00103662,광명전기,9,"92,380,000","831,400,000",-,2024-12-31
20250321001077,Y,00117726,DYP,7,"123,000,000","863,000,000",-,2024-12-31
20250317000463,Y,00154462,아모레퍼시픽홀딩스,6,"357,000,000","2,140,000,000",-,2024-12-31
20250320001689,Y,00146542,일정실업,5,"58,459,000","292,294,000",-,2024-12-31
20250325001066,Y,00120030,GS건설,9,"1,093,000,000","8,741,000,000","2024.03.28부 퇴임 임병용, 이희국 이사 포함",2024-12-31
20250320001708,Y,00108746,DKME,6,"67,000,000","403,000,000",-,2024-12-31
20250320001204,Y,01262032,롯데이노베이트,7,"416,000,000","2,911,000,000",-,2024-12-31
20250319000718,Y,00136776,제이준코스메틱,10,"18,730,000","187,300,000",-,2024-12-31
20250317000666,Y,00114154,디와이덕양,10,"167,000,000","1,667,000,000",-,2024-12-31
20250331003521,Y,00102858,고려아연,13,"468,000,000","6,078,000,000",-,2024-12-31
